Date,LakeLevel(ft)
1/5/2015,4193.51
1/6/2015,4193.51
1/7/2015,4193.52
1/8/2015,4193.52
1/9/2015,4193.57
1/10/2015,4193.56
1/11/2015,4193.57
1/12/2015,4193.61
1/13/2015,4193.69
1/14/2015,4193.67
1/15/2015,4193.68
1/16/2015,4193.66
1/17/2015,4193.68
1/18/2015,4193.69
1/19/2015,4193.71
1/20/2015,4193.72
1/21/2015,4193.76
1/22/2015,4193.73
1/23/2015,4193.74
1/24/2015,4193.77
1/25/2015,4193.78
1/26/2015,4193.79
1/27/2015,4193.8
1/28/2015,4193.81
1/29/2015,4193.82
1/30/2015,4193.86
1/31/2015,4193.89
2/1/2015,4193.89
2/2/2015,4193.85
2/3/2015,4193.84
2/4/2015,4193.86
2/5/2015,4193.87
2/6/2015,4193.86
2/7/2015,4193.88
2/8/2015,4193.89
2/9/2015,4193.9
2/10/2015,4193.95
2/11/2015,4193.94
2/12/2015,4193.91
2/13/2015,4193.91
2/14/2015,4193.93
2/15/2015,4193.99
2/16/2015,4194.07
2/17/2015,4193.98
2/18/2015,4193.96
2/19/2015,4193.94
2/20/2015,4194.02
2/21/2015,4193.99
2/22/2015,4193.96
2/23/2015,4193.9
2/24/2015,4193.95
2/25/2015,4193.94
2/26/2015,4193.96
2/27/2015,4193.94
2/28/2015,4193.94
3/1/2015,4193.98
3/2/2015,4194
3/3/2015,4194.04
3/4/2015,4193.99
3/5/2015,4193.97
3/6/2015,4193.99
3/7/2015,4194
3/8/2015,4194
3/9/2015,4194.01
3/10/2015,4194
3/11/2015,4194.01
3/12/2015,4194.01
3/13/2015,4194.03
3/14/2015,4194.02
3/15/2015,4194.02
3/16/2015,4194.02
3/17/2015,4194.03
3/18/2015,4194.1
3/19/2015,4194.08
3/20/2015,4194.03
3/21/2015,4194.02
3/22/2015,4194.05
3/23/2015,4194.1
3/24/2015,4194.03
3/25/2015,4194.08
3/26/2015,4194.01
3/27/2015,4194.01
3/28/2015,4194.03
3/29/2015,4194.04
3/30/2015,4194
3/31/2015,4194.02
4/1/2015,4194.12
4/2/2015,4194.12
4/3/2015,4193.98
4/4/2015,4193.96
4/5/2015,4194
4/6/2015,4194.09
4/7/2015,4193.95
4/8/2015,4193.91
4/9/2015,4193.94
4/10/2015,4193.92
4/11/2015,4193.94
4/12/2015,4194.01
4/13/2015,4193.91
4/14/2015,4193.89
4/15/2015,4194.08
4/16/2015,4193.99
4/17/2015,4193.91
4/18/2015,4193.9
4/19/2015,4193.9
4/20/2015,4193.9
4/21/2015,4193.9
4/22/2015,4193.86
4/23/2015,4193.89
4/24/2015,4193.89
4/25/2015,4193.92
4/26/2015,4194.07
4/27/2015,4194.06
4/28/2015,4193.99
4/29/2015,4193.98
4/30/2015,4194.06
5/1/2015,4193.98
5/2/2015,4193.99
5/3/2015,4193.95
5/4/2015,4193.9
5/5/2015,4193.99
5/6/2015,4193.94
5/7/2015,4193.99
5/8/2015,4194.04
5/9/2015,4194
5/10/2015,4194.04
5/11/2015,4193.99
5/12/2015,4193.92
5/13/2015,4194
5/14/2015,4193.86
5/15/2015,4193.92
5/16/2015,4193.95
5/17/2015,4194.03
5/18/2015,4194.1
5/19/2015,4194.1
5/20/2015,4194.11
5/21/2015,4194.1
5/22/2015,4194.12
5/23/2015,4194.19
5/24/2015,4194.21
5/25/2015,4194.22
5/26/2015,4194.24
5/27/2015,4194.31
5/28/2015,4194.27
5/29/2015,4194.3
5/30/2015,4194.31
5/31/2015,4194.35
6/1/2015,4194.32
6/2/2015,4194.35
6/3/2015,4194.43
6/4/2015,4194.35
6/5/2015,4194.33
6/6/2015,4194.3
6/7/2015,4194.29
6/8/2015,4194.33
6/9/2015,4194.34
6/10/2015,4194.33
6/11/2015,4194.31
6/12/2015,4194.3
6/13/2015,4194.33
6/14/2015,4194.32
6/15/2015,4194.27
6/16/2015,4194.3
6/17/2015,4194.29
6/18/2015,4194.26
6/19/2015,4194.25
6/20/2015,4194.27
6/21/2015,4194.23
6/22/2015,4194.22
6/23/2015,4194.18
6/24/2015,4194.16
6/25/2015,4194.14
6/26/2015,4194.14
6/27/2015,4194.11
6/28/2015,4194.1
6/29/2015,4194.09
6/30/2015,4194.16
7/1/2015,4194.06
7/2/2015,4194.04
7/3/2015,4194.01
7/4/2015,4193.95
7/5/2015,4193.99
7/6/2015,4193.96
7/7/2015,4193.91
7/8/2015,4193.92
7/9/2015,4193.85
7/10/2015,4193.79
7/11/2015,4193.77
7/12/2015,4193.79
7/13/2015,4193.79
7/14/2015,4193.79
7/15/2015,4193.76
7/16/2015,4193.74
7/17/2015,4193.77
7/18/2015,4193.78
7/19/2015,4193.65
7/20/2015,4193.6
7/21/2015,4193.6
7/22/2015,4193.58
7/23/2015,4193.6
7/24/2015,4193.6
7/25/2015,4193.58
7/26/2015,4193.53
7/27/2015,4193.58
7/28/2015,4193.52
7/29/2015,4193.43
7/30/2015,4193.4
7/31/2015,4193.4
8/1/2015,4193.39
8/2/2015,4193.34
8/3/2015,4193.28
8/4/2015,4193.36
8/5/2015,4193.41
8/6/2015,4193.31
8/7/2015,4193.25
8/8/2015,4193.33
8/9/2015,4193.3
8/10/2015,4193.29
8/11/2015,4193.28
8/12/2015,4193.28
8/13/2015,4193.26
8/14/2015,4193.26
8/15/2015,4193.29
8/16/2015,4193.25
8/17/2015,4193.22
8/18/2015,4193.2
8/19/2015,4193.15
8/20/2015,4193.13
8/21/2015,4193.12
8/22/2015,4193.16
8/23/2015,4193.1
8/24/2015,4193.08
8/25/2015,4193.04
8/26/2015,4193.02
8/27/2015,4193.04
8/28/2015,4193.01
8/29/2015,4192.98
8/30/2015,4193
8/31/2015,4193.03
9/1/2015,4192.95
9/2/2015,4192.83
9/3/2015,4192.76
9/4/2015,4192.72
9/5/2015,4192.94
9/6/2015,4192.84
9/7/2015,4192.78
9/8/2015,4192.76
9/9/2015,4192.74
9/10/2015,4192.72
9/11/2015,4192.73
9/12/2015,4192.72
9/13/2015,4192.72
9/14/2015,4192.68
9/15/2015,4192.66
9/16/2015,4192.71
9/17/2015,4192.74
9/18/2015,4192.77
9/19/2015,4192.7
9/20/2015,4192.69
9/21/2015,4192.68
9/22/2015,4192.68
9/23/2015,4192.68
9/24/2015,4192.68
9/25/2015,4192.67
9/26/2015,4192.64
9/27/2015,4192.65
9/28/2015,4192.68
9/29/2015,4192.64
9/30/2015,4192.63
10/1/2015,4192.62
10/2/2015,4192.7
10/3/2015,4192.63
10/4/2015,4192.62
10/5/2015,4192.6
10/6/2015,4192.65
10/7/2015,4192.62
10/8/2015,4192.6
10/9/2015,4192.6
10/10/2015,4192.6
10/11/2015,4192.6
10/12/2015,4192.6
10/13/2015,4192.6
10/14/2015,4192.59
10/15/2015,4192.59
10/16/2015,4192.6
10/17/2015,4192.55
10/18/2015,4192.58
10/19/2015,4192.59
10/20/2015,4192.62
10/21/2015,4192.64
10/22/2015,4192.6
10/23/2015,4192.58
10/24/2015,4192.55
10/25/2015,4192.54
10/26/2015,4192.56
10/27/2015,4192.57
10/28/2015,4192.52
10/29/2015,4192.54
10/30/2015,4192.55
10/31/2015,4192.48
11/1/2015,4192.53
11/2/2015,4192.55
11/3/2015,4192.54
11/4/2015,4192.56
11/5/2015,4192.5
11/6/2015,4192.5
11/7/2015,4192.44
11/8/2015,4192.5
11/9/2015,4192.5
11/10/2015,4192.55
11/11/2015,4192.49
11/12/2015,4192.39
11/13/2015,4192.4
11/14/2015,4192.4
11/15/2015,4192.38
11/16/2015,4192.8
11/17/2015,4192.41
11/18/2015,4192.4
11/19/2015,4192.38
11/20/2015,4192.46
11/21/2015,4192.37
11/22/2015,4192.39
11/23/2015,4192.4
11/24/2015,4192.4
11/25/2015,4192.4
11/26/2015,4192.37
11/27/2015,4192.31
11/28/2015,4192.38
11/29/2015,4192.4
11/30/2015,4192.36
12/1/2015,4192.37
12/2/2015,4192.37
12/3/2015,4192.38
12/4/2015,4192.37
12/5/2015,4192.38
12/6/2015,4192.39
12/7/2015,4192.38
12/8/2015,4192.4
12/9/2015,4192.41
12/10/2015,4192.42
12/11/2015,4192.43
12/12/2015,4192.45
12/13/2015,4192.44
12/14/2015,4192.55
12/15/2015,4192.65
12/16/2015,4192.51
12/17/2015,4192.52
12/18/2015,4192.5
12/19/2015,4192.52
12/20/2015,4192.52
12/21/2015,4192.46
12/22/2015,4192.57
12/23/2015,4192.72
12/24/2015,4192.56
12/25/2015,4192.8
12/26/2015,4192.7
12/27/2015,4192.61
12/28/2015,4192.62
12/29/2015,4192.61
12/30/2015,4192.63
12/31/2015,4192.67
1/1/2016,4192.63
1/2/2016,4192.63
1/3/2016,4192.64
1/4/2016,4192.66
1/5/2016,4192.67
1/6/2016,4192.68
1/7/2016,4192.74
1/8/2016,4192.83
1/9/2016,4192.74
1/10/2016,4192.76
1/11/2016,4192.74
1/12/2016,4192.74
1/13/2016,4192.76
1/14/2016,4192.75
1/15/2016,4192.78
1/16/2016,4192.79
1/17/2016,4192.79
1/18/2016,4192.82
1/19/2016,4192.85
1/20/2016,4192.88
1/21/2016,4192.82
1/22/2016,4192.83
1/23/2016,4192.86
1/24/2016,4192.92
1/25/2016,4192.93
1/26/2016,4192.9
1/27/2016,4192.9
1/28/2016,4192.91
1/29/2016,4192.93
1/30/2016,4193.03
1/31/2016,4193.02
2/1/2016,4193.36
2/2/2016,4193.02
2/3/2016,4192.99
2/4/2016,4193
2/5/2016,4193
2/6/2016,4193
2/7/2016,4193.02
2/8/2016,4193.03
2/9/2016,4193.05
2/10/2016,4193.06
2/11/2016,4193.06
2/12/2016,4193.07
2/13/2016,4193.09
2/14/2016,4193.09
2/15/2016,4193.12
2/16/2016,4193.11
2/17/2016,4193.11
2/18/2016,4193.02
2/19/2016,4193.19
2/20/2016,4193.25
2/21/2016,4193.26
2/22/2016,4193.32
2/23/2016,4193.39
2/24/2016,4193.35
2/25/2016,4193.38
2/26/2016,4193.4
2/27/2016,4193.47
2/28/2016,4193.45
2/29/2016,4193.46
3/1/2016,4193.47
3/2/2016,4193.51
3/3/2016,4193.5
3/4/2016,4193.52
3/5/2016,4193.53
3/6/2016,4193.53
3/7/2016,4193.58
3/8/2016,4193.58
3/9/2016,4193.64
3/10/2016,4193.59
3/11/2016,4193.58
3/12/2016,4193.64
3/13/2016,4193.62
3/14/2016,4193.75
3/15/2016,4193.71
3/16/2016,4193.65
3/17/2016,4193.7
3/18/2016,4193.71
3/19/2016,4193.7
3/20/2016,4193.7
3/21/2016,4193.71
3/22/2016,4193.85
3/23/2016,4193.84
3/24/2016,4193.75
3/25/2016,4193.83
3/26/2016,4193.84
3/27/2016,4193.74
3/28/2016,4193.92
3/29/2016,4193.81
3/30/2016,4193.88
3/31/2016,4193.86
4/1/2016,4193.91
4/2/2016,4193.9
4/3/2016,4193.9
4/4/2016,4193.91
4/5/2016,4194
4/6/2016,4193.92
4/7/2016,4193.92
4/8/2016,4193.94
4/9/2016,4193.89
4/10/2016,4193.91
4/11/2016,4193.91
4/12/2016,4193.92
4/13/2016,4194
4/14/2016,4194.05
4/15/2016,4194.16
4/16/2016,4194.32
4/17/2016,4194.11
4/18/2016,4194.01
4/19/2016,4194
4/20/2016,4194.02
4/21/2016,4194.04
4/22/2016,4193.96
4/23/2016,4194.01
4/24/2016,4194.06
4/25/2016,4194.04
4/26/2016,4194.25
4/27/2016,4194.09
4/28/2016,4194.07
4/29/2016,4194.1
4/30/2016,4194.18
5/1/2016,4194.08
5/2/2016,4194.13
5/3/2016,4194.13
5/4/2016,4194.14
5/5/2016,4194.12
5/6/2016,4194.12
5/7/2016,4194.17
5/8/2016,4194.14
5/9/2016,4194.28
5/10/2016,4194.29
5/11/2016,4194.24
5/12/2016,4194.2
5/13/2016,4194.2
5/14/2016,4194.21
5/15/2016,4194.36
5/16/2016,4194.26
5/17/2016,4194.22
5/18/2016,4194.2
5/19/2016,4194.23
5/20/2016,4194.11
5/21/2016,4194.16
5/22/2016,4194.24
5/23/2016,4194.24
5/24/2016,4194.25
5/25/2016,4194.24
5/26/2016,4194.26
5/27/2016,4194.25
5/28/2016,4194.25
5/29/2016,4194.23
5/30/2016,4194.23
5/31/2016,4194.26
6/1/2016,4194.24
6/2/2016,4194.22
6/3/2016,4194.23
6/4/2016,4194.22
6/5/2016,4194.23
6/6/2016,4194.19
6/7/2016,4194.23
6/8/2016,4194.2
6/9/2016,4194.19
6/10/2016,4194.17
6/11/2016,4194.2
6/12/2016,4194.26
6/13/2016,4194.13
6/14/2016,4194.11
6/15/2016,4194.05
6/16/2016,4194.19
6/17/2016,4194.12
6/18/2016,4194.05
6/19/2016,4194.13
6/20/2016,4194.05
6/21/2016,4194.03
6/22/2016,4194.06
6/23/2016,4194.02
6/24/2016,4194.08
6/25/2016,4194.1
6/26/2016,4193.95
6/27/2016,4193.93
6/28/2016,4193.89
6/29/2016,4193.88
6/30/2016,4193.94
7/1/2016,4193.86
7/2/2016,4193.84
7/3/2016,4193.79
7/4/2016,4193.8
7/5/2016,4193.84
7/6/2016,4193.85
7/7/2016,4193.8
7/8/2016,4193.68
7/9/2016,4193.66
7/10/2016,4193.81
7/11/2016,4193.64
7/12/2016,4193.61
7/13/2016,4193.64
7/14/2016,4193.6
7/15/2016,4193.59
7/16/2016,4193.59
7/17/2016,4193.59
7/18/2016,4193.38
7/19/2016,4193.41
7/20/2016,4193.41
7/21/2016,4193.46
7/22/2016,4193.4
7/23/2016,4193.45
7/24/2016,4193.43
7/25/2016,4193.39
7/26/2016,4193.36
7/27/2016,4193.36
7/28/2016,4193.35
7/29/2016,4193.33
7/30/2016,4193.32
7/31/2016,4193.25
8/1/2016,4193.26
8/2/2016,4193.23
8/3/2016,4193.26
8/4/2016,4193.24
8/5/2016,4193.15
8/6/2016,4193.1
8/7/2016,4193.04
8/8/2016,4193.1
8/9/2016,4193.08
8/10/2016,4193.09
8/11/2016,4192.99
8/12/2016,4192.99
8/13/2016,4192.96
8/14/2016,4192.93
8/15/2016,4192.91
8/16/2016,4192.91
8/17/2016,4192.89
8/18/2016,4192.88
8/19/2016,4192.87
8/20/2016,4192.88
8/21/2016,4192.82
8/22/2016,4192.82
8/23/2016,4192.82
8/24/2016,4192.82
8/25/2016,4192.77
8/26/2016,4192.73
8/27/2016,4192.7
8/28/2016,4192.7
8/29/2016,4192.7
8/30/2016,4192.69
8/31/2016,4192.67
9/1/2016,4192.59
9/2/2016,4192.58
9/3/2016,4192.69
9/4/2016,4192.67
9/5/2016,4192.61
9/6/2016,4192.54
9/7/2016,4192.52
9/8/2016,4192.5
9/9/2016,4192.52
9/10/2016,4192.47
9/11/2016,4192.42
9/12/2016,4192.57
9/13/2016,4192.47
9/14/2016,4192.4
9/15/2016,4192.41
9/16/2016,4192.39
9/17/2016,4192.35
9/18/2016,4192.35
9/19/2016,4192.36
9/20/2016,4192.36
9/21/2016,4192.38
9/22/2016,4192.54
9/23/2016,4192.44
9/24/2016,4192.48
9/25/2016,4192.41
9/26/2016,4192.4
9/27/2016,4192.4
9/28/2016,4192.38
9/29/2016,4192.41
9/30/2016,4192.4
10/1/2016,4192.42
10/2/2016,4192.32
10/3/2016,4192.52
10/4/2016,4192.35
10/5/2016,4192.35
10/6/2016,4192.31
10/7/2016,4192.31
10/8/2016,4192.31
10/9/2016,4192.3
10/10/2016,4192.3
10/11/2016,4192.32
10/12/2016,4192.32
10/13/2016,4192.29
10/14/2016,4192.28
10/15/2016,4192.26
10/16/2016,4192.34
10/17/2016,4192.35
10/18/2016,4192.32
10/19/2016,4192.32
10/20/2016,4192.27
10/21/2016,4192.29
10/22/2016,4192.3
10/23/2016,4192.31
10/24/2016,4192.24
10/25/2016,4192.29
10/26/2016,4192.3
10/27/2016,4192.3
10/28/2016,4192.3
10/29/2016,4192.3
10/30/2016,4192.3
10/31/2016,4192.4
11/1/2016,4192.4
11/2/2016,4192.3
11/3/2016,4192.3
11/4/2016,4192.3
11/5/2016,4192.3
11/6/2016,4192.4
11/7/2016,4192.4
11/8/2016,4192.4
11/9/2016,4192.4
11/10/2016,4192.4
11/11/2016,4192.4
11/12/2016,4192.4
11/13/2016,4192.4
11/14/2016,4192.4
11/15/2016,4192.4
11/16/2016,4192.6
11/17/2016,4192.7
11/18/2016,4192.4
11/19/2016,4192.4
11/20/2016,4192.4
11/21/2016,4192.5
11/22/2016,4192.4
11/23/2016,4192.5
11/24/2016,4192.4
11/25/2016,4192.4
11/26/2016,4192.4
11/27/2016,4192.4
11/28/2016,4192.5
11/29/2016,4192.4
11/30/2016,4192.4
12/1/2016,4192.4
12/2/2016,4192.5
12/3/2016,4192.3
12/4/2016,4192.3
12/5/2016,4192.5
12/6/2016,4192.3
12/7/2016,4192.3
12/8/2016,4192.2
12/9/2016,4192.2
12/10/2016,4192.2
12/11/2016,4192.3
12/12/2016,4192.3
12/13/2016,4192.2
12/14/2016,4192.2
12/15/2016,4192.3
12/16/2016,4192.3
12/17/2016,4192.5
12/18/2016,4192.2
12/19/2016,4192.2
12/20/2016,4192.2
12/21/2016,4192.2
12/22/2016,4192.2
12/23/2016,4192.2
12/24/2016,4192.2
12/25/2016,4192.4
12/26/2016,4192.2
12/27/2016,4192.2
12/28/2016,4192.2
12/29/2016,4192.2
12/30/2016,4192.2
12/31/2016,4192.2
1/1/2017,4192.2
1/2/2017,4192.2
1/3/2017,4192.2
1/4/2017,4192.3
1/5/2017,4192.3
1/6/2017,4192.2
1/7/2017,4192.2
1/8/2017,4192.2
1/9/2017,4192.2
1/10/2017,4192.1
1/11/2017,4192.2
1/12/2017,4192.2
1/13/2017,4192.2
1/14/2017,4192.2
1/15/2017,4192.2
1/16/2017,4192.3
1/17/2017,4192.2
1/18/2017,4192.3
1/19/2017,4192.3
1/20/2017,4192.3
1/21/2017,4192.3
1/22/2017,4192.3
1/23/2017,4192.3
1/24/2017,4192.4
1/25/2017,4192.4
1/26/2017,4192.4
1/27/2017,4192.4
1/28/2017,4192.3
1/29/2017,4192.4
1/30/2017,4192.3
1/31/2017,4192.3
2/1/2017,4192.4
2/2/2017,4192.4
2/3/2017,4192.4
2/4/2017,4192.4
2/5/2017,4192.4
2/6/2017,4192.3
2/7/2017,4192.4
2/8/2017,4192.4
2/9/2017,4192.5
2/10/2017,4192.6
2/11/2017,4192.6
2/12/2017,4192.7
2/13/2017,4192.7
2/14/2017,4192.8
2/15/2017,4192.8
2/16/2017,4192.9
2/17/2017,4192.9
2/18/2017,4193
2/19/2017,4193
2/20/2017,4193
2/21/2017,4193
2/22/2017,4193.2
2/23/2017,4193.5
2/24/2017,4193.4
2/25/2017,4193.4
2/26/2017,4193.4
2/27/2017,4193.5
2/28/2017,4193.6
3/1/2017,4193.5
3/2/2017,4193.6
3/3/2017,4193.6
3/4/2017,4193.6
3/5/2017,4193.7
3/6/2017,4193.8
3/7/2017,4193.7
3/8/2017,4193.8
3/9/2017,4193.8
3/10/2017,4193.9
3/11/2017,4193.9
3/12/2017,4193.9
3/13/2017,4193.9
3/14/2017,4194
3/15/2017,4194
3/16/2017,4194
3/17/2017,4194.1
3/18/2017,4194.1
3/19/2017,4194.1
3/20/2017,4194.1
3/21/2017,4194.1
3/22/2017,4194.2
3/23/2017,4194.4
3/24/2017,4194.3
3/25/2017,4194.4
3/26/2017,4194.3
3/27/2017,4194.5
3/28/2017,4194.6
3/29/2017,4194.5
3/30/2017,4194.6
3/31/2017,4194.7
4/1/2017,4194.6
4/2/2017,4194.6
4/3/2017,4194.7
4/4/2017,4194.7
4/5/2017,4194.6
4/6/2017,4194.6
4/7/2017,4194.6
4/8/2017,4194.8
4/9/2017,4194.8
4/10/2017,4194.8
4/11/2017,4194.8
4/12/2017,4194.8
4/13/2017,4194.8
4/14/2017,4194.9
4/15/2017,4194.9
4/16/2017,4194.9
4/17/2017,4194.9
4/18/2017,4195
4/19/2017,4195
4/20/2017,4195
4/21/2017,4195.1
4/22/2017,4195
4/23/2017,4195.1
4/24/2017,4195.1
4/25/2017,4195.2
4/26/2017,4195.2
4/27/2017,4195.5
4/28/2017,4195.4
4/29/2017,4195.3
4/30/2017,4195.3
5/1/2017,4195.3
5/2/2017,4195.3
5/3/2017,4195.3
5/4/2017,4195.3
5/5/2017,4195.3
5/6/2017,4195.1
5/7/2017,4195.3
5/8/2017,4195.4
5/9/2017,4195.4
5/10/2017,4195.4
5/11/2017,4195.3
5/12/2017,4195.3
5/13/2017,4195.4
5/14/2017,4195.3
5/15/2017,4195.3
5/16/2017,4195.3
5/17/2017,4195.3
5/18/2017,4195.3
5/19/2017,4195.4
5/20/2017,4195.4
5/21/2017,4195.4
5/22/2017,4195.4
5/23/2017,4195.4
5/24/2017,4195.4
5/25/2017,4195.5
5/26/2017,4195.5
5/27/2017,4195.4
5/28/2017,4195.4
5/29/2017,4195.4
5/30/2017,4195.4
5/31/2017,4195.4
6/1/2017,4195.4
6/2/2017,4195.4
6/3/2017,4195.4
6/4/2017,4195.3
6/5/2017,4195.4
6/6/2017,4195.4
6/7/2017,4195.3
6/8/2017,4195.2
6/9/2017,4195.5
6/10/2017,4195.4
6/11/2017,4195.2
6/12/2017,4195
6/13/2017,4195.2
6/14/2017,4195.2
6/15/2017,4195.2
6/16/2017,4195.2
6/17/2017,4195.2
6/18/2017,4195.2
6/19/2017,4195.2
6/20/2017,4195.2
6/21/2017,4195.2
6/22/2017,4195.2
6/23/2017,4195.2
6/24/2017,4195.1
6/25/2017,4195.1
6/26/2017,4195.1
6/27/2017,4195.1
6/28/2017,4195.1
6/29/2017,4195.1
6/30/2017,4195.1
7/1/2017,4195
7/2/2017,4195
7/3/2017,4194.9
7/4/2017,4194.9
7/5/2017,4194.9
7/6/2017,4194.9
7/7/2017,4194.9
7/8/2017,4194.8
7/9/2017,4194.9
7/10/2017,4194.8
7/11/2017,4194.8
7/12/2017,4194.8
7/13/2017,4194.7
7/14/2017,4194.7
7/15/2017,4194.7
7/16/2017,4194.7
7/17/2017,4194.6
7/18/2017,4194.6
7/19/2017,4194.5
7/20/2017,4194.5
7/21/2017,4194.6
7/22/2017,4194.5
7/23/2017,4194.5
7/24/2017,4194.5
7/25/2017,4194.4
7/26/2017,4194.4
7/27/2017,4194.4
7/28/2017,4194.4
7/29/2017,4194.4
7/30/2017,4194.4
7/31/2017,4194.4
8/1/2017,4194.3
8/2/2017,4194.3
8/3/2017,4194.3
8/4/2017,4194.2
8/5/2017,4194.2
8/6/2017,4194.2
8/7/2017,4194.2
8/8/2017,4194.2
8/9/2017,4194.2
8/10/2017,4194.1
8/11/2017,4194.1
8/12/2017,4194
8/13/2017,4194
8/14/2017,4194.2
8/15/2017,4194
8/16/2017,4194
8/17/2017,4194
8/18/2017,4194
8/19/2017,4193.9
8/20/2017,4193.9
8/21/2017,4193.9
8/22/2017,4193.9
8/23/2017,4193.9
8/24/2017,4193.8
8/25/2017,4193.8
8/26/2017,4193.8
8/27/2017,4193.8
8/28/2017,4193.8
8/29/2017,4193.8
8/30/2017,4193.8
8/31/2017,4193.8
9/1/2017,4193.7
9/2/2017,4193.7
9/3/2017,4193.7
9/4/2017,4193.7
9/5/2017,4193.7
9/6/2017,4193.7
9/7/2017,4193.7
9/8/2017,4193.6
9/9/2017,4193.6
9/10/2017,4193.6
9/11/2017,4193.6
9/12/2017,4193.6
9/13/2017,4193.6
9/14/2017,4193.5
9/15/2017,4193.6
9/16/2017,4193.5
9/17/2017,4193.5
9/18/2017,4193.5
9/19/2017,4193.5
9/20/2017,4193.5
9/21/2017,4193.6
9/22/2017,4193.5
9/23/2017,4193.5
9/24/2017,4193.5
9/25/2017,4193.5
9/26/2017,4193.5
9/27/2017,4193.5
9/28/2017,4193.5
9/29/2017,4193.5
9/30/2017,4193.5
10/1/2017,4193.6
10/2/2017,4193.5
10/3/2017,4193.5
10/4/2017,4193.5
10/5/2017,4193.5
10/6/2017,4193.5
10/7/2017,4193.5
10/8/2017,4193.7
10/9/2017,4193.5
10/10/2017,4193.5
10/11/2017,4193.5
10/12/2017,4193.5
10/13/2017,4193.5
10/14/2017,4193.6
10/15/2017,4193.4
10/16/2017,4193.5
10/17/2017,4193.5
10/18/2017,4193.5
10/19/2017,4193.5
10/20/2017,4193.6
10/21/2017,4193.4
10/22/2017,4193.4
10/23/2017,4193.4
10/24/2017,4193.5
10/25/2017,4193.4
10/26/2017,4193.5
10/27/2017,4193.5
10/28/2017,4193.5
10/29/2017,4193.5
10/30/2017,4193.5
10/31/2017,4193.5
11/1/2017,4193.5
11/2/2017,4193.4
11/3/2017,4193.4
11/4/2017,4193.5
11/5/2017,4193.5
11/6/2017,4193.5
11/7/2017,4193.5
11/8/2017,4193.5
11/9/2017,4193.5
11/10/2017,4193.5
11/11/2017,4193.5
11/12/2017,4193.5
11/13/2017,4193.5
11/14/2017,4193.5
11/15/2017,4193.6
11/16/2017,4193.5
11/17/2017,4193.8
11/18/2017,4193.6
11/19/2017,4193.6
11/20/2017,4193.6
11/21/2017,4193.6
11/22/2017,4193.6
11/23/2017,4193.7
11/24/2017,4193.7
11/25/2017,4193.7
11/26/2017,4193.7
11/27/2017,4193.7
11/28/2017,4193.7
11/29/2017,4193.7
11/30/2017,4193.7
12/1/2017,4193.7
12/2/2017,4193.7
12/3/2017,4193.9
12/4/2017,4193.7
12/5/2017,4193.7
12/6/2017,4193.7
12/7/2017,4193.7
12/8/2017,4193.7
12/9/2017,4193.7
12/10/2017,4193.7
12/11/2017,4193.7
12/12/2017,4193.7
12/13/2017,4193.7
12/14/2017,4193.7
12/15/2017,4193.7
12/16/2017,4193.8
12/17/2017,4193.8
12/18/2017,4193.8
12/19/2017,4193.8
12/20/2017,4193.9
12/21/2017,4194
12/22/2017,4193.8
12/23/2017,4193.9
12/24/2017,4193.8
12/25/2017,4193.9
12/26/2017,4193.9
12/27/2017,4193.9
12/28/2017,4193.9
12/29/2017,4193.9
12/30/2017,4193.9
12/31/2017,4193.9
1/1/2018,4193.9
1/2/2018,4193.9
1/3/2018,4193.9
1/4/2018,4193.9
1/5/2018,4193.9
1/6/2018,4193.9
1/7/2018,4194
1/8/2018,4194
1/9/2018,4194
1/10/2018,4194
1/11/2018,4194
1/12/2018,4194
1/13/2018,4194
1/14/2018,4194.1
1/15/2018,4194.1
1/16/2018,4194.1
1/17/2018,4194.1
1/18/2018,4194.1
1/19/2018,4194.2
1/20/2018,4194.3
1/21/2018,4194.3
1/22/2018,4194.1
1/23/2018,4194.2
1/24/2018,4194.2
1/25/2018,4194.2
1/26/2018,4194.2
1/27/2018,4194.2
1/28/2018,4194.2
1/29/2018,4194.2
1/30/2018,4194.2
1/31/2018,4194.2
2/1/2018,4194.2
2/2/2018,4194.2
2/3/2018,4194.3
2/4/2018,4194.2
2/5/2018,4194.3
2/6/2018,4194.3
2/7/2018,4194.3
2/8/2018,4194.3
2/9/2018,4194.3
2/10/2018,4194.4
2/11/2018,4194.3
2/12/2018,4194.4
2/13/2018,4194.3
2/14/2018,4194.4
2/15/2018,4194.4
2/16/2018,4194.3
2/17/2018,4194.3
2/18/2018,4194.3
2/19/2018,4194.5
2/20/2018,4194.4
2/21/2018,4194.3
2/22/2018,4194.3
2/23/2018,4194.4
2/24/2018,4194.3
2/25/2018,4194.4
2/26/2018,4194.3
2/27/2018,4194.4
2/28/2018,4194.4
3/1/2018,4194.3
3/2/2018,4194.3
3/3/2018,4194.5
3/4/2018,4194.5
3/5/2018,4194.4
3/6/2018,4194.4
3/7/2018,4194.4
3/8/2018,4194.5
3/9/2018,4194.5
3/10/2018,4194.5
3/11/2018,4194.5
3/12/2018,4194.5
3/13/2018,4194.5
3/14/2018,4194.6
3/15/2018,4194.6
3/16/2018,4194.5
3/17/2018,4194.5
3/18/2018,4194.6
3/19/2018,4194.6
3/20/2018,4194.6
3/21/2018,4194.6
